Gene,Tumor_Mean,Normal_Mean,Log2FC,P_Value,NegLog10_P,Significance
DOCK4,8.393152324521422,9.327113157894734,-0.13675570942809165,1.4466448359947452e-28,27.839638078902006,Not Significant
TSC1,9.562504375569734,10.122197368421052,-0.07448990471968947,1.4695626006521292e-28,27.832811909054644,Not Significant
PCDHGA7,4.095931358249771,5.530456140350878,-0.3578379201374991,1.5022554492368425e-28,27.82325621196495,Not Significant
EDEM2,9.439223974475842,8.955660526315791,0.06842552714362198,1.562461945965062e-28,27.80619055117342,Not Significant
LOC644145,0.0076815861440291695,0.22982719298245613,-0.2874157734559124,1.5760375855254448e-28,27.802433429618254,Not Significant
SHFM1,10.610513764813126,9.928404385964914,0.08734903875352504,1.5947056520136645e-28,27.797319466527277,Not Significant
ARHGDIA,12.502319325432998,11.84252543859649,0.07227831232153133,1.655973355870048e-28,27.7809466551669,Not Significant
ARC,4.09036709206928,6.414508771929825,-0.5425814139429114,1.6585323159013903e-28,27.780276061991398,Not Significant
TREH,0.3776237921604375,1.0790499999999998,-0.5937424905978098,1.6755548174880358e-28,27.77584135920852,Not Significant
KIAA0087,1.3039160437556974,2.5121131578947367,-0.608251183309898,1.680079469478341e-28,27.77467017521482,Not Significant
MRPS26,9.710169006381038,8.91825701754386,0.11082272964259825,1.7061367678335461e-28,27.76798615773202,Not Significant
SHISA5,11.892849863263447,11.316539473684209,0.0659742303580678,1.7141895876595649e-28,27.76594114721969,Not Significant
FRMD4B,8.685249863263444,9.511216666666668,-0.11806849645919147,1.74405652685135e-28,27.758439443198302,Not Significant
CAST,11.991989881494987,12.616301754385965,-0.06771250040169483,1.7495362363489144e-28,27.757077057991935,Not Significant
MTMR9L,6.039100091157702,7.220173684210528,-0.22377787665074955,1.763330584180771e-28,27.753666259778647,Not Significant
C12orf70,1.566917319963537,0.5159842105263158,0.7597821002182579,1.7638949443868002e-28,27.75352728452833,Not Significant
PCDHB6,4.665207657247037,6.192556140350877,-0.34437573797233245,1.7772254046339823e-28,27.750257487343447,Not Significant
VPS11,9.959796171376482,10.377247368421054,-0.05393058411877313,1.7800066060303214e-28,27.749578385917403,Not Significant
TRABD,9.439931084776664,8.506232456140353,0.13516660309595804,1.7856117684836947e-28,27.748212960415742,Not Significant
TMEM170A,8.572077392889698,9.15691403508772,-0.08555816948731938,1.8512410495408683e-28,27.73253702821113,Not Significant
TRIM29,8.362758523245214,11.085307894736841,-0.36824867405871126,1.8570690841969543e-28,27.731171939918028,Not Significant
SLC12A7,10.923220875113948,10.302667543859648,0.07711070692212009,1.8628962898841742e-28,27.72981132222922,Not Significant
BST1,6.185893801276207,7.357238596491228,-0.2178587107026898,1.8687576064102097e-28,27.728447026617644,Not Significant
BBC3,7.548382680036462,6.1951833333333335,0.24862004634308685,1.8775782251135597e-28,27.72640196003487,Not Significant
ETS1,10.817052142206016,11.798225438596491,-0.11507359594133809,1.8834779060690122e-28,27.72503946987462,Not Significant
SGSM1,5.495935460346399,7.0503991228070175,-0.3095230121003851,1.910261232774953e-28,27.71890723788584,Not Significant
SCTR,0.3973946216955333,1.6762570175438596,-0.9374771808405226,1.9183482125606039e-28,27.717072558235397,Not Significant
WDR90,9.294580765724703,8.164542105263157,0.16775037391800968,1.9192689677335464e-28,27.716864158658428,Not Significant
EFNA1,11.24045551504102,10.321793859649123,0.11255468603745356,1.9435093464436078e-28,27.711413366481583,Not Significant
TMEM90A,1.570580583409298,2.6550736842105263,-0.507806251506036,1.9558113862963198e-28,27.708673029834912,Not Significant
PIP5K1A,10.770295897903374,10.271013157894737,0.06253338325521701,1.9773203271398773e-28,27.703922969006925,Not Significant
TSPAN6,9.606102825888787,10.56248947368421,-0.12455741167208156,1.9773310342812943e-28,27.70392061731925,Not Significant
PER3,9.237699908842297,10.366663157894738,-0.15091716991969456,1.9929016015276796e-28,27.70051414383264,Not Significant
KIF25,1.659113126709207,3.4869078947368424,-0.7547764142031574,1.9983413180577695e-28,27.69933033198129,Not Significant
C16orf71,5.060067730173199,3.599280701754386,0.39792566754423125,2.0180647693517752e-28,27.695064899288074,Not Significant
PKIA,5.3976441203281675,6.943388596491227,-0.3122138403838807,2.0725839468462815e-28,27.683487869986966,Not Significant
HACE1,7.812174293527804,8.499693859649122,-0.10838299143161152,2.115244354437453e-28,27.67463945540291,Not Significant
TAS1R1,1.5805534184138559,2.6921140350877195,-0.5167666176740713,2.1283092847835524e-28,27.671965260345665,Not Significant
YIPF3,11.437857247037373,10.987958771929826,0.05315193677258122,2.1452927006780188e-28,27.668513444916552,Not Significant
HIST1H2BG,5.069403099361897,2.9757184210526315,0.6103390582623486,2.1753432568267893e-28,27.662472204096208,Not Significant
IGJ,10.055358796718323,12.792569298245617,-0.31914538111162855,2.1791937528151596e-28,27.661704154775475,Not Significant
RHEBL1,4.457169006381039,3.3474964912280702,0.32796786093742414,2.1894569778565645e-28,27.659663584138475,Not Significant
LRTM2,2.6029592525068375,0.5497552631578947,1.2171419322072135,2.2041860307301547e-28,27.656751754325654,Upregulated
PIK3CA,8.97562315405652,9.755741228070175,-0.1086280799232563,2.2101399008395934e-28,27.655580234803747,Not Significant
SCARF1,7.203055332725615,8.193787719298244,-0.16449799529528905,2.2948296548360124e-28,27.639249546601857,Not Significant
PIPSL,7.592822607110299,7.068663157894736,0.09080244891062914,2.3056406713439323e-28,27.637208375537526,Not Significant
BNIP3L,11.2309935278031,12.060622807017543,-0.09468209543827268,2.3092561986236795e-28,27.636527881948062,Not Significant
PNP,9.799610027347311,8.928055263157894,0.12139616661309509,2.3128787914726007e-28,27.63584712623237,Not Significant
ITIH3,2.8273679124886053,4.471029824561403,-0.515459831117387,2.3263066824597405e-28,27.63333303177431,Not Significant
WDR54,7.706506927985417,6.72011403508772,0.17347186416237795,2.327413536034368e-28,27.633126444190083,Not Significant
DEDD2,9.206440109389243,8.591636842105263,0.0896308165954447,2.3383661307768267e-28,27.631087487987283,Not Significant
MYC,10.608006927985414,11.894013157894738,-0.15158107526208464,2.338381672962378e-28,27.631084601414944,Not Significant
TMEM184A,8.679475934366453,7.090946491228069,0.2586204581138933,2.390219808617191e-28,27.621562158767354,Not Significant
DIMT1L,8.562848222424794,9.025134210526316,-0.06810926756126165,2.4014545938211756e-28,27.619525620492574,Not Significant
REPIN1,11.186558523245214,10.639282456140352,0.06628864621004381,2.4052196400639712e-28,27.61884525853659,Not Significant
FAM119B,8.005632360984503,8.56010350877193,-0.08619865517276304,2.4165524564238453e-28,27.61680377313501,Not Significant
MGC21881,6.607464539653601,7.332350000000001,-0.13130773701054704,2.4701123310346524e-28,27.607283296279117,Not Significant
KCNJ12,4.526184594348223,6.050587719298246,-0.3514597678277554,2.4739928723814408e-28,27.606601555915415,Not Significant
C19orf53,10.410915132178669,9.77158947368421,0.08318334539969593,2.493418180879482e-28,27.603204878167716,Not Significant
PLCB1,7.636351321786689,9.258450000000002,-0.24831892580665055,2.5446925979807618e-28,27.594364673470256,Not Significant
MRPS31,8.179998814949862,8.642278070175438,-0.07088006829447277,2.629702243767802e-28,27.580093423072714,Not Significant
AGPHD1,5.309847675478578,5.996476315789475,-0.14902333251822905,2.6379549982201048e-28,27.578732617505114,Not Significant
UBE2O,10.039164721969007,9.452733333333333,0.07875076616920328,2.6545167495181244e-28,27.57601452999495,Not Significant
GNG5,10.738432634457613,10.13920789473684,0.07559313974394809,2.679550185847514e-28,27.571938104553364,Not Significant
LEMD2,9.891339744758431,9.320185087719297,0.07771258596998672,2.721802106322679e-28,27.565143454171757,Not Significant
ALB,3.8626360984503187,7.797514912280703,-0.8553574247257631,2.733302292431613e-28,27.56331233439773,Not Significant
OASL,7.794045852324522,6.127624561403509,0.3031057080828294,2.8171072110087165e-28,27.550196624699183,Not Significant
RHBDF2,9.144697629899726,8.305848245614037,0.12451629939503499,2.8436606400912575e-28,27.546122233163658,Not Significant
SPATA9,2.6325443026435735,3.8515535087719295,-0.41746639139558656,2.9019910455587815e-28,27.537303931963898,Not Significant
PPP1R3G,3.558362078395624,4.753517543859648,-0.335928725371085,3.11841981933631e-28,27.506065418028584,Not Significant
TWIST1,6.717634548769371,8.173767543859647,-0.24935562119497012,3.137977517734401e-28,27.503350172271983,Not Significant
ZNF578,4.841584867821331,6.028194736842106,-0.2667943293176181,3.137979463780615e-28,27.50334990294027,Not Significant
SRPK1,10.460229990884228,9.738969298245614,0.09378046387757799,3.1675296576472626e-28,27.499279310117053,Not Significant
TNRC6B,9.540521057429354,10.141841228070176,-0.08004147620302995,3.298826171336968e-28,27.481640568606863,Not Significant
MRPL28,9.915366180492251,9.1398149122807,0.10632921132714207,3.398195340646818e-28,27.46875165992058,Not Significant
RPP21,8.344538195077483,7.569539473684211,0.12490569196266658,3.5279496757586633e-28,27.452477618465444,Not Significant
ZBTB12,7.271766636280766,6.271446491228071,0.1859531002810016,3.55559627422865e-28,27.44908755755242,Not Significant
FAM128B,10.41527866909754,9.195543859649122,0.16302734406496291,3.5556036094655214e-28,27.449086661598727,Not Significant
ARL15,8.011492069279855,8.936272807017543,-0.1409387855756796,3.5834585034569504e-28,27.445697620306763,Not Significant
METTL11A,8.653185597082954,7.9621236842105265,0.1071644802381012,3.589051256821583e-28,27.445020339271714,Not Significant
LAMA4,10.785955606198723,12.12637105263158,-0.15539938333833037,3.594666756101383e-28,27.444341364723243,Not Significant
MBNL3,4.949967092069279,6.62367192982456,-0.35760434773461336,3.6228341511890306e-28,27.440951546967966,Not Significant
PCDHB19P,2.4749762078395623,3.5587833333333334,-0.3916457432780286,3.633985443907195e-28,27.43961681661066,Not Significant
AHCY,11.984095624430264,11.238963157894739,0.08526418697017685,3.708635993524524e-28,27.430785791034175,Not Significant
KBTBD3,6.560412123974476,7.287308771929824,-0.13243879667202038,3.7318558565283645e-28,27.428075139288694,Not Significant
PDZRN4,3.508425250683683,5.4800815789473685,-0.5233883735302775,3.7481634272929366e-28,27.42618148127835,Not Significant
KCTD18,8.615468368277119,9.010749122807018,-0.05812089985565731,3.7552129539827433e-28,27.42536542960064,Not Significant
FDPS,11.115129170464904,10.50169561403509,0.07496322353690014,3.7669555280854174e-28,27.424009506959226,Not Significant
POLD4,10.246394257064722,9.438899122807019,0.107492953870447,3.790540679374472e-28,27.421298838232143,Not Significant
NR4A1,9.879369644484958,11.965759649122807,-0.25311176591274137,3.850151095652948e-28,27.41452222666794,Not Significant
CIB3,2.1489515952597995,0.5051684210526316,1.0649466543665425,3.889633676099084e-28,27.410091298401838,Upregulated
CHODL,3.279970464904284,5.158084210526316,-0.5248807551207524,3.9576707173886113e-28,27.402560342411093,Not Significant
ERMP1,11.058269735642662,10.214202631578948,0.10469586351210133,3.9597765522413293e-28,27.402329320353918,Not Significant
CLTCL1,5.39640419325433,6.6938973684210525,-0.2664534785434912,3.9597887844123273e-28,27.40232797877414,Not Significant
KLKP1,1.9869732907930724,0.4772149122807018,1.0158046057391648,4.0272388387242885e-28,27.39499261343598,Upregulated
CYB5R3,11.761368824065634,12.588520175438596,-0.09060526612928664,4.053494547416023e-28,27.392170406840297,Not Significant
PARP9,11.00099380127621,10.215278070175438,0.09768848936970592,4.104386990005701e-28,27.38675169767682,Not Significant
TPT1,15.346929899726527,16.018750877192982,-0.05810544155369048,4.208050612740973e-28,27.37591904530348,Not Significant
GTF2IRD2P1,7.890912670920693,8.61968157894737,-0.11365761779846911,4.214621806499362e-28,27.37524139013045,Not Significant
HCG2P7,2.014686508659982,3.2554684210526315,-0.4973099585367849,4.2280100991103015e-28,27.373863983998802,Not Significant
TIPRL,10.288711759343665,9.804457017543863,0.06325428783005743,4.2741521209639075e-28,27.369150024961016,Not Significant
SNORD116-20,2.3934661804922515,3.7809429824561405,-0.4945355649994068,4.3106159801356925e-28,27.3654606654172,Not Significant
POLR2G,10.119817684594347,9.621534210526313,0.06614096552027342,4.314317863376817e-28,27.365087860803932,Not Significant
SPINT1,11.969282133090246,10.51065350877193,0.17212888299120624,4.368456636384889e-28,27.359671970967952,Not Significant
DMRTA1,2.9563211485870555,4.983416666666666,-0.5968099918085215,4.4578561986770635e-28,27.350873945081513,Not Significant
RGPD3,7.878630355515041,8.567792105263157,-0.10784890291091566,4.598951631684177e-28,27.337341157984806,Not Significant
ATF5,9.967980309936188,9.29778157894737,0.09096431096504669,4.707661296966704e-28,27.327194790975128,Not Significant
AFF1,10.736011394712854,11.502700877192982,-0.09129760772153495,4.766695020338132e-28,27.321782633938565,Not Significant
FAM19A2,3.7058814949863264,4.695436842105264,-0.2753415108072338,4.902190981788476e-28,27.30960977331217,Not Significant
MTMR9,8.408451412944393,9.036801754385966,-0.0932704382930627,4.9481870018859285e-28,27.30555389587547,Not Significant
MTMR8,2.572739106654512,3.8994728070175433,-0.4555959533761804,5.020031819668912e-28,27.29929353005362,Not Significant
INCENP,8.651495168641752,7.862097368421052,0.12310427799060326,5.1206013785060175e-28,27.290679031205908,Not Significant
LOC91149,0.2793238833181404,1.0533043859649123,-0.6825659572514764,5.1296476657207915e-28,27.289912463755275,Not Significant
RGR,0.7285473108477667,1.3809754385964912,-0.46199264716295757,5.153137157590241e-28,27.28792829806059,Not Significant
TMEM140,8.910806016408387,9.820464035087719,-0.126688073002763,5.241519131435489e-28,27.28054282469874,Not Significant
TMEM125,8.80886517775752,7.14648596491228,0.2679083571628817,5.257869475235702e-28,27.279190199303923,Not Significant
CRCP,10.084505834092981,9.702678947368423,0.05057249646259724,5.340280243082004e-28,27.272435951804663,Not Significant
C6orf59,1.9450888787602552,3.058178947368421,-0.46252130955581133,5.5121071114907435e-28,27.258682351790306,Not Significant
GPR123,0.28968049225159526,0.9361596491228071,-0.5861842231624124,5.51950741201655e-28,27.258099679116594,Not Significant
RASL10A,3.412076025524157,5.304394736842107,-0.5149002184728455,5.543488964816165e-28,27.256216812665734,Not Significant
LIMS3,2.3948047402005472,3.6000982456140354,-0.43833607653014695,5.584160793583642e-28,27.253042084876174,Not Significant
OR6C70,0.013232999088422973,0.13155701754385965,-0.15934331299576562,5.608443110195265e-28,27.251157681077355,Not Significant
B3GNT5,7.248199544211486,8.769173684210527,-0.24415730297077312,5.718643710146568e-28,27.242706960550276,Not Significant
CDR2,9.747720601640838,9.152072807017545,0.08225640174934548,5.763253822782538e-28,27.23933225298391,Not Significant
SHROOM2,8.54330100273473,7.45060350877193,0.17543400031557266,5.826345419925893e-28,27.234603771421224,Not Significant
LARP4B,10.744047766636282,10.319649999999998,0.05310039000317204,5.862653600085834e-28,27.23190576571894,Not Significant
NCOA4,12.121123154056518,12.675372807017544,-0.059688944757596334,5.9084032292879375e-28,27.228529873163936,Not Significant
C8orf22,0.14777474931631723,0.7456833333333334,-0.6049523370307742,5.934856883676403e-28,27.226589749393302,Not Significant
PPIL5,7.787074749316317,7.184550877192984,0.102479714854395,5.95452887260126e-28,27.225152594571416,Not Significant
TCF4,10.289075205104831,11.357344736842103,-0.1304414737723464,5.9823936230123355e-28,27.223125015129817,Not Significant
RAB13,11.13954940747493,10.488609649122807,0.07951065934420198,6.01032992185578e-28,27.22110168784605,Not Significant
